10000 0 
10000.5 0 
10001 0 
10001.5 0 
10002 0 
10002.5 0 
10003 0 
10003.5 0 
10004 0 
10004.5 0 
10005 0 
10005.5 0 
10006 0 
10006.5 0 
10007 0 
10007.5 0 
10008 0 
10008.5 0 
10009 0 
10009.5 0 
10010 15.0198309054408 
10010.5 15.0193363467131 
10011 15.0188306481259 
10011.5 15.0183150313905 
10012 15.0177841324815 
10012.5 15.0172406123313 
10013 15.0166846977583 
10013.5 15.0161160252326 
10014 15.0155291688129 
10014.5 15.0149274795752 
10015 15.0143118046941 
10015.5 15.0136796129341 
10016 15.0130293468593 
10016.5 15.0123641419452 
10017 15.0116828406559 
10017.5 15.0109857361232 
10018 15.0102680300526 
10018.5 15.0095273668002 
10019 15.0087647344353 
10019.5 15.0079818994808 
10020 15.0071719762601 
10020.5 15.0063328466558 
10021 15.0054684785753 
10021.5 15.004577366502 
10022 15.0036608674043 
10022.5 15.0027194450383 
10023 15.0017500314056 
10023.5 15.0007550434595 
10024 14.9997310114272 
10024.5 14.9986717682636 
10025 14.9975804268734 
10025.5 14.996459587355 
10026 14.99530282244 
10026.5 14.9941101887448 
10027 14.9928829542606 
10027.5 14.9916180572918 
10028 14.9903119890532 
10028.5 14.9889625139007 
10029 14.9875700291352 
10029.5 14.9861342142524 
10030 14.9846509485767 
10030.5 14.9831188689375 
10031 14.9815345832378 
10031.5 14.9798986144327 
10032 14.9782097843328 
10032.5 14.9764659711327 
10033 14.974665290665 
10033.5 14.9728066540986 
10034 14.9708895687886 
10034.5 14.968914673795 
10035 14.9668810908221 
10035.5 14.9647799353085 
10036 14.9626044381445 
10036.5 14.9603535257711 
10037 14.958029790172 
10037.5 14.9556239412243 
10038 14.9531308154331 
10038.5 14.9505452276435 
10039 14.9478613617613 
10039.5 14.9450801200513 
10040 14.9421951279079 
10040.5 14.9392000304129 
10041 14.9360877531065 
10041.5 14.9328431069383 
10042 14.9294435209192 
10042.5 14.9258611622722 
10043 14.9220276670181 
10043.5 14.9178342938835 
10044 14.9133219613996 
10044.5 14.9087242111414 
10045 14.9042051969068 
10045.5 14.8998104012128 
10046 14.8955734946955 
10046.5 14.8915281995393 
10047 14.8877109118533 
10047.5 14.8841556396928 
10048 14.8808807410085 
10048.5 14.8779097067183 
10049 14.8752681022091 
10049.5 14.872974976956 
10050 14.8710556141162 
10050.5 14.8695169926175 
10051 14.8683639001159 
10051.5 14.8676080862886 
10052 14.8672644403276 
10052.5 14.8673444770146 
10053 14.8678353656679 
10053.5 14.8687248993954 
10054 14.8700089644468 
10054.5 14.8716787767997 
10055 14.8737278002753 
10055.5 14.8761335340879 
10056 14.8788699082923 
10056.5 14.8819146839587 
10057 14.8852444375948 
10057.5 14.8888408891895 
10058 14.8926740271358 
10058.5 14.8967093909395 
10059 14.9009148161951 
10059.5 14.9052548242247 
10060 14.9096936659232 
10060.5 14.9141242882168 
10061 14.9183195427527 
10061.5 14.9221368535999 
10062 14.925648980966 
10062.5 14.9289570593962 
10063 14.9321023356081 
10063.5 14.9351089608062 
10064 14.9379923142767 
10064.5 14.9407609586734 
10065 14.9434216901085 
10065.5 14.9459812622745 
10066 14.9484482228921 
10066.5 14.9508249287229 
10067 14.9531136292684 
10067.5 14.9553169559741 
10068 14.9574423065005 
10068.5 14.9594945378925 
10069 14.9614752863123 
